Area,Price
690.0033659,82
1380.368098,45
950.3239741,22
905.0233882,89
1184.099239,42
870.0466661,110
1281.14881,91
525.0262513,15
1270.173341,85
1430.143014,65
900.0715966,88
537.0328933,48
936.3745498,46.8
525.030525,12.9
1530.389156,140
1401.919551,260
1000,53
575.0273823,21
1110.053917,210
2300.272075,93
1235.595391,19.3
2090.704407,130
760,17.1
1070.854899,60
1815.248084,90
1665.089877,88
1262.962963,34.1
665.0620725,52.5
645.3362256,11.9
1250,50
1200.446678,21.5
2427.184466,250
960.1024109,45
1573.809524,66.1
920.0129884,340
1040.041602,60
1450.116009,37.5
835.0424846,57
1050.094932,71.9
2120.141343,120
713.3333333,21.4
434.0089406,100
822.0786847,42
688,34.4
1150.306748,30
1164.64181,27.8
840.4966571,26.4
1062.699256,30
1651.527663,140
1885.119507,48.9
1879.951658,140
1245.256985,36.1
985.1033157,41
1125.325752,190
839.7932817,26
1569.037657,120
900,28.8
1300,52
1345.89502,40
1150.049358,69.9
509.673393,24.5
1200,16.5
1334.667048,46.7
1500,51
820.8569954,15.9
2269.825507,160
963.3911368,100
1100.110011,50
1069.736842,81.3
1319.078034,95
1745.581497,160
955.0109308,83
1016.463851,14.2
516.1411411,110
1902.204319,170
2912.517781,81.9
1351.019406,55
852.1846917,27.5
1489.909251,110
600.0150004,80
1013.333333,190
2250.269054,460
550.1076298,23
1219.803875,51
1580.49221,280
1383.344804,40.2
657.9909343,45
1035.24772,42
1250,550
1800,45
739.9577167,35
1000,65
850.1594049,16
1173.862006,90
3850.385039,350
1123.974373,100
1760.057471,98
990.5894007,100
1230.116649,58
964.0666082,33
1215.848949,85
762.1339751,38
970.2850212,32
686.0823299,49
522.5570458,150
900.090009,40
600,18
1195.652174,110
915.4929577,130
1200.129744,37
1650.696864,37.9
906.2448509,110
1512.738854,57
2040.066914,500
2799.865606,500
1350.024546,110
2257.394914,87
1600,60
1200,36
980.139283,38
923.8728751,25
1007.583391,190
1525.024262,110
958.1208469,62
1150.202977,51
594.0510035,140
1250,260
770.156438,32
1354.279523,50
139285.7143,5850
1100.196464,28
3200,1500
1106.19469,55
888.133031,47
1500,42
2445.57113,82
1152.073733,80
1000,48
1636.904762,110
1300,65
2880.460874,120
860.2711157,16.5
1500.044119,170
560.0617999,14.5
1200.056473,85
1350.403367,38.5
2056.484782,150
1579.778831,70
491.5883767,45
1650.165017,70
930.0595238,100
848.0917935,34
1281.901876,110
822.8034088,28
3600.272453,370
1857.142857,130
750.0394758,95
613.9489194,25
1350.074254,100
527.4261603,20
1209.628644,100
1142.743578,230
864.1382621,36
1545.454545,170
550.1222494,13.5
1300.294406,26.5
1100.178891,61.5
636.1727845,100
876.6162612,120
899.9653859,78
709.7497198,19
580.0464037,25
1590.224305,95
1166.180758,68
419.9328108,15
702.049986,25
933.9285714,52.3
825.7237226,170
1141.987057,150
1381.02472,100
745.049029,77.5
1099.958752,160
944.1596979,35
630.0204757,40
918.2292673,47.5
745.1991975,26
1050.213325,32
1075.066013,57
3840,240
670.0655499,46
1933.356079,170
1150.146382,55
1165.048544,30
594.5945946,110
1100.110011,90
850.0323206,26.3
857.1918395,100
512.0327701,20
1021.624383,180
1310.211946,68
1350.135014,75
620.051512,65
1285.235561,65.2
1160.092807,65
1364.190012,56
1927.457508,110
990.0990099,47
690.0978976,43
747.6190476,15.7
2199.792961,85
1727.861771,120
1489.772289,77.2
1110.185956,40
5846.612404,510
1152.073733,70
1705.081922,61.4
1132.759402,50
724.2063492,21.9
908.0226472,85
907.0294785,40
1706.708678,130
1200.234192,41
1040.061633,54
940.6231628,32
1249.902351,160
1017.408998,180
580.0068236,85
850.2024291,21
1500,60
2245.088868,120
661.0439936,58
1500,90
998.3982915,74.8
820.2833706,22
1157.575758,38.2
1099.830795,52
675.0536975,22
609.059764,32
1202.151218,38
605.0338819,25
1299.378882,52.3
2100.105005,180
1245.23507,49
650,26
2104.967724,150
463.6068614,100
1356.174161,57
2259.059132,740
1700.208189,49
1632.653061,220
860.2150538,20
645.9092415,39
660.2112676,7.5
704.1072925,42
1060.028585,89
4200.063001,1200
1176.668914,34.9
1202.722157,91.9
719.844358,18.5
1705.115346,68
602.7727547,40
2108.678021,130
1327.895286,420
1800.327332,55
1250,71
752.8011204,21.5
1679.731243,75
444.308258,58
1520.028612,85
3186.00475,1100
2265.202997,130
1250,80
940.0705053,32
1380.042463,52
1358.572593,150
1399.224806,72.2
730.0884956,33
1390.076989,65
1094.010755,59
870.162583,38
1093.142272,53.4
775.0883873,28.5
874.1614149,43
1106.83603,210
1050.030883,170
1694.915254,130
1735.194266,92
2106.430155,95
1000,46
1300,65
450,18
1338.613861,67.6
675.024108,35
1472.75405,100
1104.823498,41
1042.752868,140
849.8583569,30
1400.180668,62
1535.21397,80
1400,35
1791.822772,110
1403.253469,270
730.052392,85
944.8472863,43
1983.824203,130
655.0218341,45
711.6104869,28.5
775.0098853,19.6
1200,45
1500.214316,70
1050.030883,85
440,44
1200,36
1138.408304,32.9
1398.15014,65
1800.411523,70
1260.02291,33
1270.30404,30.5
1330.008313,80
1462.857143,76.8
1472.086966,130
625,11.9
1217.100259,80
2098.408104,290
1150.012778,45
1644.245142,88
1301.066875,100
3004.085556,250
1270.110076,60
2000,50
585.0234009,30
1604.464597,46
949.9683344,180
700.1909612,11
1390.176089,60
1000,23
1300.085251,61
577.7777778,130
755.1279724,41.6
1021.053143,210
2260.39783,75
800,50
1096.774194,79.9
870.1705534,25
829.3370945,29.4
2132.687763,370
900.1512859,23.8
1560.062402,140
5,45
953.5367545,110
894.2857143,31.3
641.5490493,110
312.9694542,12.5
1373.913043,63.2
1495.016611,90
4640.012373,600
2050.149819,130
2100.084003,350
1450.083659,130
1200.101061,95
3619.047619,380
1175.184477,43
560.0814664,22
1041.214751,48
3559.592488,290
1528.184081,350
875,21
1849.894292,70
1525.262154,160
940.1020682,35
649.9059347,38
827.2727273,27.3
1400,28
665.8211795,21
917.0428894,65
938.2749145,280
689.1271057,31.5
1349.007516,70
1815.352697,140
610.0316313,27
955.0760524,27
630.169358,16
850.0590319,36
1144.006101,330
529.1651402,130
1100,275
1150.0069,250
765.3061224,18
1400.180668,62
1150.139882,74
1250,45
679.9637353,15
1499.115044,84.7
1185.037122,83
1400.203666,55
1179.856115,41
660.0452602,52.5
2350.813743,52
2118.644068,130
582.9204314,40
1585.571301,160
1084.90566,57.5
675.3106429,12.5
1120,36.4
680.0518135,42
1380.042463,65
1200,90
353.423793,11.2
1300,52
1934.547799,120
2105.263158,80
881.151945,41
2413.290586,82.8
1500.028847,260
1912.508244,87
84727.27273,9320
1664,83.2
975.8477677,40
365.7357374,64.3
570.1615458,18
1201.000834,72
900,27
1380.295098,58
1350.101185,46.7
1363.171646,120
1372.055797,120
1550.202719,65
1339.972838,59.2
1487.634042,240
1899.441341,51
1455.692364,240
939.6914446,60.3
1100.803958,53.4
615.0405368,22
824.9027237,53
590.1173125,16.6
1150.180743,35
969.3053312,30
697.0418225,82
1616.213443,63
795.1653944,25
1020.197857,49.5
1640.740741,44.3
1308,32.7
2311.111111,130
2300.172513,240
3021.80013,420
975.3242953,100
3262.158956,220
918.1020474,56.5
1140.017539,78
922.045264,33
845.8873761,210
1611.08426,100
1385.165326,31
1275,51
744.7402718,160
782.3784304,65
1500,42
1275.331936,36.5
1387.5,44.4
1265.022138,80
1600,100
1880.321665,79.5
884.1407257,48
1044.932079,30
2286.928268,91.5
1426.024955,200
2249.718785,60
1685.224195,56
1097.464342,55.4
6373.486297,200
639.0100416,63
617.0118995,98
1140.303359,42.1
1355.761988,54
1649.87843,95
1250,60
2325.581395,100
1073.519844,49.5
1150.062353,83
750.0750075,50
1121.076233,40
1323.591698,250
1205.545509,40
2485.34285,97.5
3444.316877,270
964.6628757,190
849.9885137,37
1660.93929,58
550.0113404,97
1295.022258,160
1852.224683,92
1639.045409,98.9
920.1543485,31
1609.44206,210
918.0628873,40
395.0439935,22
1047.036082,65
914.7457007,25
1011.041639,76
1225.061253,35
1449.921927,65
1448.131443,89.9
1255.158184,73
975.0812568,54
602.6214031,120
1395.348837,30
1091.791347,270
1049.901186,85
598.1595092,19.5
1229.773463,190
1030.284109,33
1724.137931,80
1282.728801,53.4
742.0048972,100
586.9947276,16.7
1500,60
1169.916435,21
1573.818717,85.6
790.0334245,26
2355.072464,130
1100.034376,32
1200.087279,55
1081.402006,510
1941.176471,990
629.0099384,150
1149.802891,35
1383.535923,420
1526.470588,51.9
781.0413885,23.4
1600,100
846.7085369,36.4
1300,130
1100.244499,45
1100.296234,26
1226.857015,55
1230.213829,44.3
1162.913627,110
944.8035803,38
680.0870511,50
810.0810081,27
950.0745156,51
1075.351409,140
1260.080645,75
1211.895218,390
1616.062684,99
700.1166861,30
1291.711518,48
1029.962547,55
1050.119332,88
1100.025582,86
950,38
1602.30074,58.5
1854.905194,45
315.0481838,17
929.5531505,140
989.9208063,55
906.25,29
1862.421147,62
950.0577738,74
2050.230651,40
1920,120
960.0698233,44
944.9811004,45
2085.195115,140
1450.230719,88
2200.488998,90
900.090009,30
1364.213198,43
2000,90
1300.213468,67
800,11
600,15.6
850.2772643,23
416.4300587,110
1180.637544,130
484.6858225,30.7
1200.097967,49
49.80079681,30
1188.461538,61.8
2279.792746,88
1096.950387,24.1
629.9212598,8
1421.351864,45
990.2624195,60
1850,74
1200.154859,62
1300.020313,320
1160.092807,55
1188.636634,100
1562.124489,130
2278.390886,64
1250,57
1709.077098,270
1648.275862,47.8
1550.19685,63
909.6774194,28.2
1762.891141,80
816.1599674,40
575.0569067,48
625,40
685.9494684,180
1010.88647,13
428.1155133,110
1348.717949,52.6
1179.801793,50
896.6801117,28.9
799.0747555,76
2000,75
2025.052192,48.5
1025.190393,35
899.6937213,23.5
613.0268199,56
1491.712707,27
1721.355568,160
1503.225806,46.6
1301.385593,170
1395.089286,50
1015.531661,17
880.0396018,160
2690.954254,260
670.0416915,90
1235.087719,88
1620.2742,78
650.1182033,33
1185.034705,70
572.0228809,22
1747.056589,46
350.009052,58
1505.26844,60
1272.827892,69
3899.835796,380
649.0599821,58
1005.137369,45
1235.037051,65
3278.03432,1150
570.077172,22.9
750,42
1050.262566,28
1897.810219,130
1715.039578,65
600,22.5
584.0191134,22
471.0113899,110
968.75,62
1395.131086,74.5
975.2925878,30
494.7242684,49.7
601.0016694,90
620.0268678,60
574.5475438,140
600.1655629,14.5
325.9191492,57
1605.010765,82
1055.743243,150
909.0909091,85
1362.112322,65
699.4963626,100
1450.116009,150
605.9938299,55
1454.898157,60
2500,85
900.2057613,35
962.0068193,79
1583.614865,37.5
1260.869565,23.2
1567.132571,74
353.0349618,31
667.0001668,160
1255.88697,120
1250,48
1462.293712,70
1250,28
1020.122974,73
2320.269296,96.5
813.1241084,34.2
1838.685952,75
1487.910725,120
899.8435055,23
1139.864449,74
882.0845585,87
1600,64
649.4498778,170
759.8784195,25
905.0823857,39
1523.925632,100
650.0956023,17
2350.42735,110
1417.23356,100
1353.046595,60.4
1616.37931,240
1363.928113,170
1735.00137,190
1380.260521,55.1
1099.975556,180
750,30
851.5815085,31.5
862.5026953,120
2199.736032,250
1151.979089,61.7
1000,46
825.0068751,90
1350.048216,42
1365.999824,310
3358.670674,190
1341.136308,110
1157.024793,35
1100.28293,35
725.8298655,150
449.9943751,120
2100.105005,60
950.0146156,65
2104.457624,110
1125,60.3
553.531147,31.9
1120.071685,50
939.0773565,80
600,27
849.8583569,36
1449.650531,56
1714.285714,240
1940.298507,130
1163.050772,52
749.9525346,79
1079.365079,34
1359.084406,95
630.169358,16
1181.055864,100
2277.142857,79.7
1157.050293,75
1091.314031,58.8
900,13.5
1265.08369,65
1876.696394,96.8
3299.967,300
784.64923,32.1
850,34
1288.888889,58
1156.069364,32
1400.098831,85
574.1387918,23
3214.613736,630
1395.149174,130
650.0847937,46
3400.309119,110
2375,190
3600.036,1600
2666.666667,120
980.0490025,28
1079.913607,70
1875.498803,47
1410.324641,53
930.0444804,46
1352.459016,52.8
1402.196775,60
2243.060765,29.9
539.3939394,71.2
5284.194838,780
758.0500894,33.9
1100.196464,28
1210.202942,65
1596.365199,260
654.0118041,41
1412.133891,54
824.8880509,35
1435.03698,130
1077.145935,290
1563.155686,74.5
700.1321004,15.9
1025.056948,18
538.1855459,21
1650.165017,90
1525.262154,80
1151.877133,54
1299.145299,38
1500.176491,85
1087.12533,70
2491.064659,230
1800.25047,115
1030.029316,130
3006.409893,530
1350.114416,59
1200,120
3409.936348,1650
1100.173712,38
1520.064856,75
1822.157434,100
927.1523179,21
901.9040196,81
1108.021077,75.7
2572.729072,130
644.0382942,37
1230.269266,53
1100.110011,90
2004.454343,180
2905.190234,520
1300.148588,35
1105.108055,45
1046.963805,35
650.0541712,42
778.0659504,42
1313.197636,140
1286.486486,35.7
4158.580538,300
886.9179601,36
1350.256549,50
1802.631579,68.5
1425.047958,52
2146.666667,80.5
700.0297885,23.5
1170.177198,35
1400.124456,45
949.9136442,22
849.9386155,90
693.131695,33
1600,160
905.0609531,49
1466.27566,140
1180.132279,91
1720.079667,95
1100.060277,73
324.0564239,8.5
660.0277906,57
1160,43.5
648.5714286,22.7
1504.651163,64.7
1000,26
1200.129744,37
1300.108342,60
994.8415623,54
1200.252685,38
107.0005083,40
2250.225023,150
1700.457816,52
1733.232856,92
985.0368216,210
2636.976267,90
1175.088132,40
1448.37575,140
1164.835165,26.5
773.3333333,34.8
858.2524272,22.1
844.4714459,13.9
635.021432,40
900,90
643.2604959,26.2
1733.625517,71.2
252.009263,37
400,37
1619.989017,29.5
1934.826884,95
2341.920375,100
1291.732909,65
955.0490258,75
1242.236025,50
949.9136442,55
700.1909612,22
1636.125654,150
1208.163265,59.2
800,95
1562.757032,95
1700.102006,200
549.0337728,30.4
2641.90217,330
530.0018929,28
2710.0271,250
1350.256549,50
1660.068957,130
908.1861159,36.5
745.7322552,24.9
1250,47
838.1351493,16
3350.744062,340
800,27
2501.954652,160
1221.072437,64.9
2100.350058,90
2115.003305,160
676.9230769,17.6
755.033557,45
374.0340031,12.1
1080.246914,31.5
597.1534653,19.3
1980.19802,92
820.802005,26.2
887.8787879,29.3
712.1057986,35
2080,130
1026.15359,61.6
1124.903026,29
1266.506603,42.2
748,18.7
2170.20617,140
932.0175439,68
1682.894579,140
1195.090439,74
775.1091703,42.6
1150.234742,49
750.0144234,130
2586.578531,180
1166.407465,120
1521.1439,100
1040.066186,88
1829.92465,85
1150.369762,28
1530.891197,56
1495.056667,62
898.1058132,110
1190.059503,170
1056.059139,120
950.04597,31
852.9188779,45
1104.09398,250
1250,90
610.0422337,52
1600.365798,35
800,46.4
618.0932759,33
928.135773,35
820.0040494,81
970.0636278,93
949.5077802,29.9
952.0182788,12.5
1099.009901,99.9
878.4425451,18.5
509.9778271,23
1065.292096,31
1595.084776,270
1385.31848,48.5
1295.088258,67.5
1150.086256,80
1660.050523,92
1319.648094,45
1746.09696,85
1200.092315,52
1945.272987,150
750.0468779,40
540,27
1700.198356,60
458.5218703,15.2
400,45
1627.966755,190
1550,62
1078.241637,39
1500.133941,56
2600,130
10301.50754,41
1389.813582,83.5
1345.023413,540
1805.555556,130
1129.827445,27.5
1935.483871,66
1215.361446,80.7
1002.793496,140
1125.124461,33.9
1335.384615,43.4
1046.025105,75
700,42
709.9391481,52.5
650.0541712,54
1866.832607,150
800,14.8
1300.236407,55
699.6501749,42
2485,99.4
1000,52
1280.097531,42
1470.287931,72
850.0510031,25
1155.263158,43.9
900.0661813,68
416.4262358,43.3
620.0177148,28
2100.025846,650
1803.801859,130
1569.858713,120
1981.047974,600
900,27
840.0273009,160
1479.885057,51.5
1172.136638,35
995.0248756,78
584.03634,27
611.0711718,34
1230.12869,65
712.081652,30
475.0331418,21.5
1623.655914,75.5
1982.406145,160
915.0326797,35
475.0175932,54
944.6153846,61.4
1405.481377,40
1660.072252,96.5
909.526089,38
3938.461538,320
1244.444444,44.8
1275.016139,79
1177.212529,56
1150.020125,400
424.0088106,92.4
2000,70
1460.427136,46.5
980.9691976,100
1250,120
1690.067603,390
701.754386,14.8
743.7790539,27.2
930.156658,28.5
800,25
559.8755832,18
1150,92
883.65243,270
1264.077224,55
1981.030136,330
780.1980198,19.7
730.2533532,19.6
1123.126785,350
1032.080502,120
1839.401243,870
960.0808489,38
1379.038613,70
847.8091781,32.7
2720,170
2285.278994,120
810.0445525,20
640.0931045,22
1065.06584,110
980.0918836,64
1650.312221,37
1827.242525,88
1684.801685,240
1680.210325,70.3
476.0080976,87
750,240
712.0058925,29
1307.189542,86
2949.852507,300
594.0940066,34
1414.177126,80
2432.778489,190
2400,120
860.0917431,15
1776.649746,140
1200,53.4
1850.007115,130
650.0171057,95
409.9800867,70
848.7778673,31.6
1200,66
350.140056,7.5
971.066191,49
1355.140187,58
581.2220566,39
1338.475499,29.5
715.0595883,33
1404.918033,85.7
1442.307692,42
1328.205128,51.8
1010.10101,68
600.0342877,70
1660.23166,86
1605.136437,230
1200.120012,40
1398.713826,52.2
600.0436395,55
2000,130
2040.081603,170
876.0402979,40
1010.10101,50
1200,48
699.408284,59.1
1069.444444,38.5
2659.574468,100
1255.060729,31
1600,17.6
560.1034037,26
602.6406618,110
2596.728123,200
349.8190591,14.5
1139.211666,50
1157.052918,68
901.5384615,29.3
960,60
1100.063465,52
1440.144014,80
1235.177866,100
1649.917504,110
391.4590747,35.2
1250,55
1095.290252,160
566.0048763,130
1200,27
1109.813084,57
840,42
1935.297516,67
969.6969697,160
1012.011245,79.2
1070.090958,100
1421.212121,46.9
2049.705355,80
1450.021049,310
1672.240803,75
900.2770083,26
1163.384391,31.9
900.1636661,22
1398.073418,53.7
764.8523657,64.5
1274.141631,95
1070.072489,62
1350.98622,100
385.9811641,75
1600,86
1854.903003,69.8
1507.348323,120
792.1419518,25
2193.8572,330
1100.016923,130
4612.850082,140
590.0401227,25
1137.656428,110
800,20
1025.4498,110
660.0660066,20
1100.478469,23
350.0583431,15
640.0931045,22
1200.087279,55
2237.970906,120
1725.200246,28
1444.141689,79.5
1305.220884,65
1160.092807,65
1650.165017,90
2143.163309,100
839.9440037,18
1235.230934,34.5
1800.554017,52
1155.042203,52
1052.983024,410
1695.364238,64
735.1077313,29
1028.118419,83
1000,45
830,83
516.6931638,19.5
650,65
3400.204012,200
682.0950061,140
473.3333333,28.4
1105.044202,85
1611.495333,240
989.6790612,140
1822.017645,190
2533.333333,190
2300.279764,74
1585.014409,110
1500,30
785.1934941,28
900,45
949.6510469,38.1
1550.169109,110
998.3193277,29.7
328.0586646,17
469.924812,25
700.0538503,13
687.521485,20
550.1481168,13
1323.308271,44
1775.037369,190
1330.023054,450
5800.334635,520
150232.5581,6460
643.0408688,22.5
850,27.2
1175.088132,80
680,27.2
2350.094111,87.4
642.0711974,49.6
910.1585437,31
1325.158228,67
1049.090909,57.7
949.8480243,25
1175.059952,98
1943.75703,86.4
2435.064935,150
712.9616427,100
1380.096227,54.5
1049.188422,170
1150.049358,69.9
834.747767,300
1291.274673,140
2086.230876,45
3851.797506,210
600.0738552,32.5
1130.22113,46
1404.001404,40
1555.176821,73
862.0689655,240
494.0304652,24
1216.842105,57.8
1000,23
1237.859455,65
925,37
745.1403888,34.5
1700.013077,130
109375,35
1701.444623,53
1600.492459,52
1226.830244,92
1450.245426,65
2015.790358,120
1600.381043,67.2
984.0288511,95.5
369.00369,45
1856.320772,100
950.0542888,35
1155.327343,36
845.0704225,24
840.0460299,36.5
1150.234742,49
1100.025582,86
2800.019064,2350
615.1468315,19.9
714.1237815,31.5
1352.163462,45
1465.315666,56.4
1216.10288,87
1470.155837,50
1139.589905,57.8
1020.116992,71.5
700.0259269,54
1062.146893,47
1022.959764,90
700.280112,7.5
1300.202254,45
99.97500625,40
785.0568489,87
1439.677512,50
1353.057911,75
997.6958525,43.3
744.9605609,34
522.6293103,19.4
1100,57.2
945.0744941,85
1355.01355,130
1050.19305,40.8
900.0423549,85
1235.839341,36
1295.022258,64
2600.0195,800
618.1818182,170
3331.418725,580
1835.781041,110
1300.264869,54
1850.582591,54
971.8899522,65
1240.135287,110
850.0772798,22
1570.064111,120
144598.338,7830
545.0581395,45
664.7864625,16.5
1150.117018,34.4
535.0194553,11
1814.583333,87.1
1610.017889,72
4000,600
1499.000666,90
650.136075,21.5
1260.151218,45
954.9795362,35
1140,45.6
765.0273224,63
1446.015424,90
3371.165299,300
2637.594514,150
152.0126475,12.5
1049.790042,35
1690.331305,75
463.7722019,32.9
2000,1700
1100,33
1710.01881,900
1043.148412,110
1500,54
678.6941581,23.7
547.9452055,13.2
3800.02375,1600
2729.608221,170
1225.899922,110
574.8594788,22.5
858.2326764,27
